,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,13351416000.0,13747607000.0,14297143000.0,14632723000.0
1,Total Liab,27238934000.0,28215119000.0,28289220000.0,27840528000.0
2,Total Stockholder Equity,12884080000.0,11065240000.0,10333323000.0,9334753000.0
3,Other Current Liab,5438228000.0,5547528000.0,5639856000.0,5693994000.0
4,Total Assets,40123014000.0,39280359000.0,38622543000.0,37175281000.0
5,Common Stock,3600084000.0,3447698000.0,3303482000.0,3127813000.0
6,Other Current Assets,623240000.0,,620082000.0,640471000.0
7,Retained Earnings,9279859000.0,7573144000.0,7030988000.0,6241012000.0
8,Other Liab,2504720000.0,2654608000.0,2948809000.0,3232112000.0
9,Treasury Stock,4137000.0,44398000.0,-1147000.0,-34072000.0
10,Other Assets,13640942000.0,12773263000.0,11731802000.0,11414478000.0
11,Cash,8403705000.0,8205550000.0,8392391000.0,7153248000.0
12,Total Current Liabilities,7961770000.0,7805785000.0,7939795000.0,7626418000.0
13,Deferred Long Term Asset Charges,427000000.0,589091000.0,429000000.0,389000000.0
14,Short Long Term Debt,698788000.0,499878000.0,499517000.0,499161000.0
15,Other Stockholder Equity,4137000.0,44398000.0,-1147000.0,-34072000.0
16,Property Plant Equipment,3023148000.0,2997909000.0,2767118000.0,2563941000.0
17,Total Current Assets,10107508000.0,9761580000.0,9826480000.0,8564139000.0
18,Net Tangible Assets,-467336000.0,-2682367000.0,-3963820000.0,-5297970000.0
19,Net Receivables,807036000.0,1352988000.0,604789000.0,565668000.0
20,Long Term Debt,14860552000.0,15809095000.0,15547616000.0,15294998000.0
21,Accounts Payable,532942000.0,656183000.0,541298000.0,446668000.0
0,Change To Liabilities,-115034000.0,185688000.0,122618000.0,-69519000.0
1,Total Cashflows From Investing Activities,-85616000.0,-146399000.0,-118651000.0,-142001000.0
2,Net Borrowings,-500000000.0,-500000000.0,-500000000.0,1009464000.0
3,Total Cash From Financing Activities,-451929000.0,33987000.0,68665000.0,1090965000.0
4,Change To Operating Activities,-105026000.0,-310774000.0,223054000.0,-141187000.0
5,Issuance Of Stock,48071000.0,33987000.0,68665000.0,89060000.0
6,Net Income,1706715000.0,542156000.0,789976000.0,720196000.0
7,Change In Cash,197583000.0,-183410000.0,1242234000.0,2001859000.0
8,Effect Of Exchange Rate,-42138000.0,66674000.0,28459000.0,11819000.0
9,Total Cash From Operating Activities,777266000.0,-137672000.0,1263761000.0,1041076000.0
10,Depreciation,35741000.0,31943000.0,28589000.0,26661000.0
11,Other Cashflows From Investing Activities,-4615000.0,1957000.0,-8840000.0,-260000.0
12,Change To Netincome,-3464326000.0,-3569310000.0,-2634219000.0,-2102234000.0
13,Capital Expenditures,-81001000.0,-148356000.0,-109811000.0,-141741000.0
14,Other Cashflows From Financing Activities,,,,-7559000.0
