,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,500000000.0,500000000.0,500000000.0,500000000.0
Change To Liabilities,141000000.0,139000000.0,151000000.0,114000000.0
Total Cashflows From Investing Activities,-269000000.0,-1300000000.0,-1569000000.0,-1391000000.0
Net Borrowings,-1660000000.0,-1039000000.0,-519000000.0,509000000.0
Total Cash From Financing Activities,-2700000000.0,-2389000000.0,-2046000000.0,-399000000.0
Change To Operating Activities,54000000.0,-44000000.0,20000000.0,-59000000.0
Net Income,482000000.0,1225000000.0,2012000000.0,2144000000.0
Change In Cash,84000000.0,-78000000.0,-429000000.0,-15000000.0
Repurchase Of Stock,-42000000.0,-535000000.0,-732000000.0,-47000000.0
Effect Of Exchange Rate,-8000000.0,1000000.0,-40000000.0,18000000.0
Total Cash From Operating Activities,3063000000.0,3610000000.0,3226000000.0,1757000000.0
Depreciation,1260000000.0,1258000000.0,1259000000.0,1343000000.0
Other Cashflows From Investing Activities,-1000000.0,-20000000.0,-12000000.0,15000000.0
Dividends Paid,-806000000.0,-796000000.0,-789000000.0,-769000000.0
Change To Inventory,35000000.0,-1000000.0,-236000000.0,-87000000.0
Change To Account Receivables,94000000.0,248000000.0,-374000000.0,-370000000.0
Other Cashflows From Financing Activities,-192000000.0,-19000000.0,-6000000.0,-92000000.0
Change To Netincome,997000000.0,785000000.0,394000000.0,-1328000000.0
Capital Expenditures,-751000000.0,-1276000000.0,-1572000000.0,-1391000000.0
