,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,2203863000.0,2202410000.0,2201076000.0,2199705000.0
Total Liab,148190000.0,313401000.0,359055000.0,433966000.0
Total Stockholder Equity,2490768000.0,2427320000.0,2391642000.0,2350063000.0
Minority Interest,12647000.0,12805000.0,13037000.0,13158000.0
Other Current Liab,44728000.0,57359000.0,53616000.0,52320000.0
Total Assets,2651605000.0,2753526000.0,2763734000.0,2797187000.0
Common Stock,656000.0,656000.0,656000.0,656000.0
Other Current Assets,801000.0,805000.0,806000.0,829000.0
Retained Earnings,286249000.0,224254000.0,189910000.0,149702000.0
Other Liab,88910000.0,97037000.0,98284000.0,99014000.0
Other Assets,80121000.0,66786000.0,66985000.0,69914000.0
Cash,225916000.0,370260000.0,381859000.0,413116000.0
Total Current Liabilities,52083000.0,62691000.0,57154000.0,56139000.0
Property Plant Equipment,6009000.0,6206000.0,6404000.0,6878000.0
Total Current Assets,297135000.0,446322000.0,450491000.0,469825000.0
Long Term Investments,2268340000.0,2234212000.0,2239854000.0,2250570000.0
Net Tangible Assets,2490768000.0,2427320000.0,2391642000.0,2350063000.0
Net Receivables,51762000.0,60096000.0,53255000.0,37871000.0
Inventory,17684000.0,14491000.0,13900000.0,17159000.0
Accounts Payable,6398000.0,4380000.0,2587000.0,2901000.0
Long Term Debt,,146270000.0,195983000.0,270696000.0
