,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,3887000000.0,3982000000.0,4223000000.0,3992000000.0
Capital Surplus,26542000000.0,26074000000.0,25563000000.0,25371000000.0
Total Liab,185517000000.0,182080000000.0,184562000000.0,176282000000.0
Total Stockholder Equity,45030000000.0,41792000000.0,38860000000.0,35001000000.0
Minority Interest,4647000000.0,4165000000.0,3917000000.0,1199000000.0
Other Current Liab,6180000000.0,6221000000.0,6292000000.0,8507000000.0
Total Assets,235194000000.0,228037000000.0,227339000000.0,212482000000.0
Common Stock,14000000.0,14000000.0,14000000.0,14000000.0
Other Current Assets,5217000000.0,5751000000.0,2857000000.0,3831000000.0
Retained Earnings,31962000000.0,26860000000.0,22322000000.0,17627000000.0
Other Liab,31657000000.0,30241000000.0,29265000000.0,32138000000.0
Treasury Stock,-13488000000.0,-11156000000.0,-9039000000.0,-8011000000.0
Other Assets,28997000000.0,30105000000.0,28092000000.0,27617000000.0
Cash,14892000000.0,15769000000.0,15944000000.0,11212000000.0
Total Current Liabilities,79910000000.0,84905000000.0,82237000000.0,76890000000.0
Deferred Long Term Asset Charges,24136000000.0,24640000000.0,24082000000.0,23544000000.0
Other Stockholder Equity,-13488000000.0,-11156000000.0,-9039000000.0,-8011000000.0
Property Plant Equipment,38632000000.0,39850000000.0,38758000000.0,36253000000.0
Total Current Assets,80924000000.0,74992000000.0,75293000000.0,68744000000.0
Long Term Investments,6825000000.0,7107000000.0,8744000000.0,7886000000.0
Net Tangible Assets,39800000000.0,36455000000.0,33281000000.0,29152000000.0
Short Term Investments,9046000000.0,4174000000.0,6501000000.0,8313000000.0
Net Receivables,8035000000.0,6797000000.0,6549000000.0,8164000000.0
Long Term Debt,15956000000.0,12179000000.0,12500000000.0,10268000000.0
Inventory,10235000000.0,10398000000.0,9816000000.0,10663000000.0
Accounts Payable,19928000000.0,21018000000.0,22297000000.0,23929000000.0
Good Will,,,,490000000.0
