,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,276549000.0,281670000.0,287100000.0,215385000.0
Capital Surplus,1475436000.0,1467942000.0,1460748000.0,1087996000.0
Total Liab,412896000.0,371111000.0,373737000.0,351446000.0
Total Stockholder Equity,1603069000.0,1556216000.0,1529150000.0,1124870000.0
Other Current Liab,20890000.0,16781000.0,18317000.0,13637000.0
Total Assets,2015965000.0,1927327000.0,1902887000.0,1476316000.0
Common Stock,550000.0,549000.0,548000.0,526000.0
Retained Earnings,131452000.0,95219000.0,65769000.0,46071000.0
Other Liab,28231000.0,28224000.0,28356000.0,33142000.0
Good Will,617593000.0,617517000.0,618305000.0,482043000.0
Treasury Stock,-4369000.0,-7494000.0,2085000.0,-9723000.0
Other Assets,2324000.0,2529000.0,3054000.0,2604000.0
Cash,734327000.0,711318000.0,717292000.0,553302000.0
Total Current Liabilities,332342000.0,313328000.0,318956000.0,50984000.0
Deferred Long Term Asset Charges,1714000.0,2000000.0,2481000.0,2192000.0
Short Long Term Debt,249423000.0,246561000.0,243737000.0,
Other Stockholder Equity,-4369000.0,-7494000.0,2085000.0,-9723000.0
Property Plant Equipment,135669000.0,99276000.0,92046000.0,79556000.0
Total Current Assets,983830000.0,926335000.0,902382000.0,696728000.0
Net Tangible Assets,708927000.0,657029000.0,623745000.0,427442000.0
Net Receivables,102659000.0,90207000.0,71389000.0,55925000.0
Inventory,135509000.0,109520000.0,95025000.0,78531000.0
Accounts Payable,24903000.0,20569000.0,16880000.0,14483000.0
Other Current Assets,,,12139000.0,
Long Term Debt,,,,240942000.0
