,Unnamed: 0,2021-03-31,2020-03-31,2019-03-31,2018-03-31
0,Intangible Assets,31573000.0,7664000.0,4336000.0,
1,Capital Surplus,800690000.0,739133000.0,690507000.0,619905000.0
2,Total Liab,164684000.0,150996000.0,117456000.0,96851000.0
3,Total Stockholder Equity,1329675000.0,1065466000.0,936890000.0,689524000.0
4,Deferred Long Term Liab,15900000.0,14913000.0,15208000.0,16705000.0
5,Other Current Liab,27675000.0,22151000.0,17665000.0,16051000.0
6,Total Assets,1494359000.0,1216462000.0,1054346000.0,786375000.0
7,Common Stock,453000.0,451000.0,451000.0,444000.0
8,Retained Earnings,828007000.0,602482000.0,399473000.0,140457000.0
9,Other Liab,32058000.0,10562000.0,11458000.0,12169000.0
10,Good Will,78568000.0,31969000.0,32601000.0,35808000.0
11,Treasury Stock,-299475000.0,-276600000.0,-153541000.0,-71282000.0
12,Other Assets,27280000.0,58249000.0,92710000.0,89027000.0
13,Cash,232710000.0,192341000.0,121021000.0,42975000.0
14,Total Current Liabilities,128969000.0,131885000.0,105998000.0,84682000.0
15,Deferred Long Term Asset Charges,11380000.0,43336000.0,77502000.0,70746000.0
16,Other Stockholder Equity,-11445000.0,-11189000.0,-14689000.0,-4204000.0
17,Property Plant Equipment,203238000.0,176691000.0,145005000.0,117167000.0
18,Total Current Assets,787965000.0,635863000.0,677197000.0,494271000.0
19,Long Term Investments,365735000.0,306026000.0,102497000.0,50102000.0
20,Net Tangible Assets,1219534000.0,1025833000.0,899953000.0,653716000.0
21,Short Term Investments,350985000.0,250775000.0,370677000.0,319274000.0
22,Net Receivables,97179000.0,84650000.0,90809000.0,70010000.0
23,Inventory,81059000.0,90088000.0,80942000.0,50204000.0
24,Accounts Payable,34842000.0,32774000.0,32185000.0,23565000.0
0,Investments,-117778000.0,-81449000.0,-72451000.0,-124899000.0
1,Change To Liabilities,7802000.0,5368000.0,9484000.0,8792000.0
2,Total Cashflows From Investing Activities,-223344000.0,-125455000.0,-116455000.0,-180762000.0
3,Total Cash From Financing Activities,-8067000.0,-117715000.0,-55775000.0,-9137000.0
4,Change To Operating Activities,-15664000.0,10343000.0,10879000.0,3256000.0
5,Issuance Of Stock,14554000.0,8851000.0,16001000.0,11697000.0
6,Net Income,225525000.0,203009000.0,259016000.0,112170000.0
7,Change In Cash,40369000.0,71320000.0,78046000.0,3935000.0
8,Repurchase Of Stock,-22621000.0,-126566000.0,-71776000.0,-20317000.0
9,Effect Of Exchange Rate,-2798000.0,-430000.0,-1921000.0,1288000.0
10,Total Cash From Operating Activities,274578000.0,314920000.0,252197000.0,192546000.0
11,Depreciation,23347000.0,20430000.0,14121000.0,11005000.0
12,Change To Inventory,2535000.0,-13237000.0,-37181000.0,-15686000.0
13,Change To Account Receivables,-12059000.0,5551000.0,-22023000.0,-15289000.0
14,Change To Netincome,42342000.0,83456000.0,17901000.0,88298000.0
15,Capital Expenditures,-53383000.0,-44006000.0,-44004000.0,-55863000.0
16,Net Borrowings,,,,-517000.0
