,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Investments,3649000.0,3649000.0,18566000.0,18566000.0
Change To Liabilities,0.0,0.0,0.0,103104000.0
Total Cashflows From Investing Activities,-47512000.0,-60697000.0,-75071000.0,-30742000.0
Total Cash From Financing Activities,-406558000.0,-419585000.0,-363823000.0,-676166000.0
Change To Operating Activities,-70421000.0,93518000.0,-156741000.0,86023000.0
Issuance Of Stock,11676000.0,23752000.0,19920000.0,10653000.0
Net Income,503311000.0,422905000.0,388519000.0,386526000.0
Change In Cash,175485000.0,257153000.0,-7797000.0,-34404000.0
Repurchase Of Stock,-163281000.0,-188814000.0,-157057000.0,-7222000.0
Effect Of Exchange Rate,-487000.0,1073000.0,3156000.0,-94000.0
Total Cash From Operating Activities,630042000.0,736362000.0,427941000.0,672598000.0
Depreciation,196151000.0,198167000.0,201353000.0,202216000.0
Other Cashflows From Investing Activities,-534000.0,-1527000.0,-1299000.0,579000.0
Dividends Paid,-254506000.0,-254429000.0,-229179000.0,-229597000.0
Other Cashflows From Financing Activities,-447000.0,-94000.0,2493000.0,2493000.0
Change To Netincome,1001000.0,21772000.0,-5190000.0,-34846000.0
Capital Expenditures,-63819000.0,-59170000.0,-89910000.0,-29888000.0
Net Borrowings,,,,-450000000.0
Change To Inventory,,,,1760000.0
Change To Account Receivables,,,,-101626000.0
