,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,268000000.0,59000000.0,-21000000.0,-95000000.0
Change To Liabilities,-50000000.0,144000000.0,-73000000.0,49000000.0
Total Cashflows From Investing Activities,91000000.0,-1226000000.0,-1177000000.0,-946000000.0
Net Borrowings,-241000000.0,-1241000000.0,-4000000.0,-384000000.0
Total Cash From Financing Activities,-1680000000.0,-2777000000.0,-455000000.0,-668000000.0
Change To Operating Activities,455000000.0,-128000000.0,-311000000.0,-272000000.0
Issuance Of Stock,51000000.0,51000000.0,51000000.0,51000000.0
Net Income,2829000000.0,2805000000.0,341000000.0,-114000000.0
Change In Cash,3299000000.0,-1140000000.0,191000000.0,516000000.0
Repurchase Of Stock,-569000000.0,-529000000.0,-138000000.0,-14000000.0
Effect Of Exchange Rate,6000000.0,-3000000.0,-4000000.0,6000000.0
Total Cash From Operating Activities,4882000000.0,2866000000.0,1827000000.0,2124000000.0
Depreciation,2329000000.0,2048000000.0,1579000000.0,1279000000.0
Other Cashflows From Investing Activities,-31000000.0,21000000.0,-8000000.0,15000000.0
Dividends Paid,-834000000.0,-419000000.0,-301000000.0,-134000000.0
Change To Inventory,-139000000.0,-132000000.0,-250000000.0,-204000000.0
Change To Account Receivables,29000000.0,-193000000.0,-109000000.0,35000000.0
Other Cashflows From Financing Activities,-87000000.0,-118000000.0,-12000000.0,-136000000.0
Change To Netincome,-571000000.0,-1678000000.0,650000000.0,1351000000.0
Capital Expenditures,-1302000000.0,-1463000000.0,-1032000000.0,-866000000.0
