,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,18105000000.0,18119000000.0,18103000000.0,18156000000.0
Total Liab,16583000000.0,17071000000.0,17490000000.0,16931000000.0
Total Stockholder Equity,23239000000.0,23127000000.0,23008000000.0,22661000000.0
Minority Interest,855000000.0,865000000.0,871000000.0,959000000.0
Other Current Liab,970000000.0,1085000000.0,1358000000.0,917000000.0
Total Assets,40677000000.0,41063000000.0,41369000000.0,40551000000.0
Common Stock,1287000000.0,1289000000.0,1287000000.0,1292000000.0
Other Current Assets,402000000.0,482000000.0,436000000.0,407000000.0
Retained Earnings,4242000000.0,4120000000.0,4002000000.0,3623000000.0
Other Liab,8154000000.0,7950000000.0,7985000000.0,8109000000.0
Good Will,2771000000.0,2771000000.0,2771000000.0,2771000000.0
Treasury Stock,-395000000.0,-401000000.0,-384000000.0,-410000000.0
Other Assets,2741000000.0,2682000000.0,2615000000.0,2757000000.0
Cash,4583000000.0,5518000000.0,5540000000.0,4828000000.0
Total Current Liabilities,2787000000.0,3480000000.0,3369000000.0,2703000000.0
Deferred Long Term Asset Charges,328000000.0,332000000.0,337000000.0,505000000.0
Short Long Term Debt,491000000.0,1042000000.0,551000000.0,551000000.0
Other Stockholder Equity,-198000000.0,-205000000.0,-216000000.0,-245000000.0
Property Plant Equipment,24500000000.0,24081000000.0,24281000000.0,24333000000.0
Total Current Assets,7445000000.0,8364000000.0,8505000000.0,7660000000.0
Long Term Investments,3220000000.0,3165000000.0,3197000000.0,3030000000.0
Net Tangible Assets,20468000000.0,20356000000.0,20237000000.0,19890000000.0
Short Term Investments,222000000.0,240000000.0,290000000.0,313000000.0
Net Receivables,341000000.0,263000000.0,449000000.0,324000000.0
Long Term Debt,4989000000.0,4988000000.0,5480000000.0,5479000000.0
Inventory,1897000000.0,1861000000.0,1790000000.0,1788000000.0
Accounts Payable,503000000.0,446000000.0,493000000.0,418000000.0
