,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-24000000.0,-78000000.0,600000.0,-1600000.0
Change To Liabilities,13400000.0,23200000.0,6800000.0,6600000.0
Total Cashflows From Investing Activities,-213100000.0,-81500000.0,-203200000.0,-151200000.0
Net Borrowings,-14400000.0,166700000.0,-47000000.0,-6300000.0
Total Cash From Financing Activities,-17300000.0,166500000.0,-56800000.0,49600000.0
Change To Operating Activities,2800000.0,30000000.0,24600000.0,-93400000.0
Issuance Of Stock,16100000.0,22100000.0,22100000.0,83600000.0
Net Income,182400000.0,231800000.0,88400000.0,82400000.0
Change In Cash,-91900000.0,155000000.0,-173900000.0,53800000.0
Repurchase Of Stock,-18200000.0,-1400000.0,-8600000.0,-19600000.0
Effect Of Exchange Rate,4200000.0,-5000000.0,12100000.0,5700000.0
Total Cash From Operating Activities,134300000.0,75000000.0,74000000.0,149700000.0
Depreciation,73000000.0,75900000.0,71000000.0,69100000.0
Change To Inventory,-20000000.0,-99700000.0,-74900000.0,-65400000.0
Change To Account Receivables,-184800000.0,-88800000.0,-56100000.0,143700000.0
Other Cashflows From Financing Activities,-800000.0,-16200000.0,3700000.0,3700000.0
Change To Netincome,65900000.0,-103500000.0,12600000.0,5000000.0
Capital Expenditures,-188900000.0,-158200000.0,-189300000.0,-149600000.0
Dividends Paid,,-4700000.0,-4900000.0,-8100000.0
