,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,997190000.0,968450000.0,1025233000.0,1002502000.0
Total Liab,449165000.0,440859000.0,350110000.0,346444000.0
Total Stockholder Equity,346085000.0,313414000.0,366305000.0,326544000.0
Other Current Liab,29078000.0,28011000.0,37684000.0,38767000.0
Total Assets,795250000.0,754273000.0,716415000.0,672988000.0
Common Stock,63000.0,63000.0,62000.0,62000.0
Retained Earnings,-651197000.0,-655205000.0,-659210000.0,-676210000.0
Other Liab,32467000.0,28270000.0,27360000.0,23925000.0
Treasury Stock,29000.0,106000.0,220000.0,190000.0
Other Assets,8476000.0,8859000.0,580000.0,10050000.0
Cash,98578000.0,120791000.0,94613000.0,129481000.0
Total Current Liabilities,108723000.0,103410000.0,103852000.0,105506000.0
Other Stockholder Equity,29000.0,106000.0,220000.0,190000.0
Property Plant Equipment,80389000.0,83718000.0,69795000.0,70645000.0
Total Current Assets,698285000.0,661696000.0,637235000.0,592293000.0
Long Term Investments,8100000.0,,,
Net Tangible Assets,346085000.0,313414000.0,357500000.0,326544000.0
Short Term Investments,446724000.0,392646000.0,390323000.0,335041000.0
Net Receivables,80212000.0,73673000.0,82195000.0,52104000.0
Long Term Debt,280599000.0,280168000.0,202984000.0,199120000.0
Inventory,66705000.0,66816000.0,63721000.0,70644000.0
Accounts Payable,27504000.0,28184000.0,17805000.0,20499000.0
Intangible Assets,,,8805000.0,
