,Unnamed: 0,2021-04-30,2021-01-31,2020-10-31,2020-07-31
0,Intangible Assets,36286000.0,39823000.0,43362000.0,46903000.0
1,Capital Surplus,1071675000.0,1033598000.0,986075000.0,946178000.0
2,Total Liab,522341000.0,444399000.0,424904000.0,388963000.0
3,Total Stockholder Equity,450831000.0,455581000.0,442657000.0,432379000.0
4,Deferred Long Term Liab,50263000.0,42591000.0,35996000.0,28767000.0
5,Other Current Liab,360449000.0,295825000.0,266636000.0,241489000.0
6,Total Assets,973172000.0,899980000.0,867561000.0,821342000.0
7,Common Stock,948000.0,937000.0,908000.0,890000.0
8,Other Current Assets,60759000.0,48610000.0,46822000.0,43023000.0
9,Retained Earnings,-613318000.0,-570017000.0,-532043000.0,-502885000.0
10,Other Liab,52677000.0,49209000.0,51740000.0,45048000.0
11,Good Will,198851000.0,198665000.0,198196000.0,198413000.0
12,Treasury Stock,-8474000.0,-8937000.0,-12283000.0,-11804000.0
13,Other Assets,66476000.0,49447000.0,43596000.0,38643000.0
14,Cash,400814000.0,393134000.0,348986000.0,350418000.0
15,Total Current Liabilities,450015000.0,371421000.0,348132000.0,317397000.0
16,Deferred Long Term Asset Charges,3697000.0,3970000.0,3685000.0,3531000.0
17,Other Stockholder Equity,-8105000.0,-8568000.0,-11914000.0,-11435000.0
18,Property Plant Equipment,34345000.0,38005000.0,38281000.0,39454000.0
19,Total Current Assets,637214000.0,574040000.0,544126000.0,497929000.0
20,Net Tangible Assets,215694000.0,217093000.0,201099000.0,187063000.0
21,Short Term Investments,2410000.0,2454000.0,2167000.0,2030000.0
22,Net Receivables,160415000.0,120049000.0,132523000.0,87266000.0
23,Accounts Payable,7248000.0,5825000.0,9213000.0,11669000.0
0,Change To Liabilities,64174000.0,15194000.0,30675000.0,1119000.0
1,Total Cashflows From Investing Activities,-106000.0,-1076000.0,43000.0,-379000.0
2,Total Cash From Financing Activities,9704000.0,22324000.0,15978000.0,29252000.0
3,Change To Operating Activities,-31242000.0,-16104000.0,-9571000.0,-28448000.0
4,Issuance Of Stock,9704000.0,22324000.0,15978000.0,29252000.0
5,Net Income,-43301000.0,-37974000.0,-29158000.0,-19001000.0
6,Change In Cash,8219000.0,44178000.0,-1421000.0,53343000.0
7,Effect Of Exchange Rate,186000.0,3529000.0,-153000.0,2472000.0
8,Total Cash From Operating Activities,-1565000.0,19401000.0,-17289000.0,21998000.0
9,Depreciation,4381000.0,4290000.0,4310000.0,4256000.0
10,Other Cashflows From Investing Activities,1391000.0,1391000.0,1320000.0,1320000.0
11,Change To Account Receivables,-39283000.0,15183000.0,-45148000.0,45211000.0
12,Change To Netincome,31170000.0,28530000.0,22443000.0,9848000.0
13,Capital Expenditures,-1180000.0,-1076000.0,-1277000.0,-379000.0
