,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,9363539000.0,7817582000.0,6648430000.0,4645824000.0
Total Liab,7569868000.0,5216630000.0,4432346000.0,4963348000.0
Total Stockholder Equity,9415839000.0,7965183000.0,6817449000.0,4691489000.0
Minority Interest,77906000.0,83806000.0,83573000.0,84875000.0
Deferred Long Term Liab,10667000.0,25709000.0,13252000.0,
Other Current Liab,176992000.0,137056000.0,116287000.0,
Total Assets,17063613000.0,13265619000.0,11333368000.0,9739712000.0
Common Stock,5367000.0,4610000.0,4047000.0,3003000.0
Other Current Assets,2710000.0,3252000.0,23624000.0,13760000.0
Retained Earnings,139454000.0,208069000.0,187096000.0,42662000.0
Other Liab,170792000.0,147322000.0,120545000.0,145435000.0
Treasury Stock,-92521000.0,-65078000.0,-22124000.0,
Other Assets,12694000.0,26817000.0,14505000.0,15363000.0
Cash,315993000.0,1101893000.0,577883000.0,183646000.0
Total Current Liabilities,269149000.0,186241000.0,167413000.0,32157000.0
Other Stockholder Equity,-92521000.0,-65078000.0,-22124000.0,
Property Plant Equipment,244901000.0,1269513000.0,1253960000.0,1258300000.0
Total Current Assets,16249324000.0,11909815000.0,9544026000.0,8466049000.0
Long Term Investments,556694000.0,59474000.0,520877000.0,
Net Tangible Assets,9415839000.0,7965183000.0,6817449000.0,4691489000.0
Net Receivables,15930621000.0,10804670000.0,8942519000.0,8268643000.0
Long Term Debt,6858053000.0,4856641000.0,4144388000.0,4785756000.0
Accounts Payable,734000.0,640000.0,1057000.0,5207000.0
