,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,4337000000.0,4306000000.0,4273000000.0,4246000000.0
Total Liab,34395000000.0,33775000000.0,33479000000.0,33584000000.0
Total Stockholder Equity,-106000000.0,193000000.0,-191000000.0,-24000000.0
Minority Interest,2463000000.0,2427000000.0,2409000000.0,2371000000.0
Deferred Long Term Liab,30000000.0,38000000.0,42000000.0,46000000.0
Other Current Liab,1008000000.0,511000000.0,498000000.0,377000000.0
Total Assets,36752000000.0,36395000000.0,35697000000.0,35931000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,760000000.0,903000000.0,602000000.0,780000000.0
Retained Earnings,-3529000000.0,-3200000000.0,-3593000000.0,-3399000000.0
Other Liab,153000000.0,157000000.0,118000000.0,121000000.0
Good Will,77000000.0,77000000.0,77000000.0,77000000.0
Treasury Stock,-915000000.0,-914000000.0,-872000000.0,-872000000.0
Other Assets,936000000.0,1067000000.0,1190000000.0,1306000000.0
Cash,1806000000.0,1667000000.0,1628000000.0,2091000000.0
Total Current Liabilities,3526000000.0,3152000000.0,2196000000.0,1917000000.0
Deferred Long Term Asset Charges,497000000.0,402000000.0,489000000.0,414000000.0
Short Long Term Debt,91000000.0,98000000.0,100000000.0,99000000.0
Property Plant Equipment,31986000000.0,31590000000.0,31180000000.0,30831000000.0
Total Current Assets,3665000000.0,3574000000.0,3169000000.0,3632000000.0
Long Term Investments,88000000.0,87000000.0,81000000.0,85000000.0
Net Tangible Assets,-183000000.0,116000000.0,-268000000.0,-101000000.0
Net Receivables,617000000.0,679000000.0,647000000.0,390000000.0
Long Term Debt,29327000000.0,29481000000.0,30511000000.0,31015000000.0
Inventory,363000000.0,314000000.0,292000000.0,280000000.0
Accounts Payable,83000000.0,84000000.0,35000000.0,41000000.0
