,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Stockholder Equity,7832337000.0,7832337000.0,8771092000.0,8224908000.0
Net Tangible Assets,7390746000.0,7390746000.0,8329501000.0,7783317000.0
Intangible Assets,,4662509000.0,4595444000.0,4517255000.0
Capital Surplus,,516013000.0,527435000.0,536727000.0
Total Liab,,20280559000.0,20275639000.0,19816985000.0
Other Current Liab,,1655105000.0,1895451000.0,1746763000.0
Total Assets,,28112896000.0,29046731000.0,28041893000.0
Common Stock,,113218000.0,113218000.0,117218000.0
Other Current Assets,,268384000.0,248991000.0,259697000.0
Retained Earnings,,6020552000.0,5874109000.0,6002407000.0
Other Liab,,16284023000.0,16036864000.0,15755505000.0
Good Will,,441591000.0,441591000.0,441591000.0
Treasury Stock,,1182554000.0,2256330000.0,1568556000.0
Other Assets,,1472006000.0,992008000.0,1415973000.0
Cash,,81504000.0,94847000.0,80101000.0
Total Current Liabilities,,2328214000.0,2555183000.0,2393974000.0
Other Stockholder Equity,,2024515000.0,3029244000.0,2550619000.0
Total Current Assets,,920832000.0,925800000.0,1062036000.0
Long Term Investments,,20615958000.0,21905888000.0,20605038000.0
Short Term Investments,,93348000.0,107782000.0,263879000.0
Net Receivables,,477596000.0,474180000.0,458359000.0
Long Term Debt,,1668322000.0,1667886000.0,1667506000.0
Accounts Payable,,398190000.0,399507000.0,367453000.0
Property Plant Equipment,,,186000000.0,
