,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,25315000.0,107313000.0,88382000.0,136515000.0
Total Cashflows From Investing Activities,-3228000.0,-3394000.0,8166000.0,-4293000.0
Net Borrowings,-332000.0,-329000.0,-324000.0,324792000.0
Total Cash From Financing Activities,-339225000.0,-320129000.0,-136788000.0,360100000.0
Change To Operating Activities,-21226000.0,-3092000.0,-4066000.0,-11435000.0
Issuance Of Stock,38048000.0,57625000.0,18344000.0,36476000.0
Net Income,321295000.0,248762000.0,305004000.0,256466000.0
Change In Cash,-149691000.0,4735000.0,217307000.0,564478000.0
Repurchase Of Stock,-376941000.0,-377425000.0,-154496000.0,-154496000.0
Total Cash From Operating Activities,192762000.0,328258000.0,345929000.0,208671000.0
Depreciation,4835000.0,5203000.0,5191000.0,5547000.0
Change To Inventory,-143581000.0,-120710000.0,54104000.0,-160636000.0
Change To Account Receivables,-84000.0,-4243000.0,1385000.0,-235000.0
Change To Netincome,6208000.0,95025000.0,-104071000.0,-17551000.0
Capital Expenditures,-3516000.0,-3104000.0,-3790000.0,-4112000.0
Investments,,-659000.0,11625000.0,-397000.0
Other Cashflows From Financing Activities,,,-312000.0,-1168000.0
