,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,7201885000.0,7182771000.0,7176793000.0,7173391000.0
Total Liab,5121453000.0,5172845000.0,5106383000.0,5009449000.0
Total Stockholder Equity,5918706000.0,5804707000.0,5871624000.0,5904063000.0
Minority Interest,201952000.0,214817000.0,216775000.0,215183000.0
Other Current Liab,5200000.0,5200000.0,197100000.0,7400000.0
Total Assets,11242120000.0,11192378000.0,11194791000.0,11128704000.0
Common Stock,1147000.0,1142000.0,1141000.0,1140000.0
Other Current Assets,48223000.0,34655000.0,49417000.0,31082000.0
Other Liab,21692000.0,17828000.0,15397000.0,13841000.0
Treasury Stock,-1284326000.0,-1379206000.0,-1306310000.0,-1270468000.0
Other Assets,134365000.0,125044000.0,140354000.0,113988000.0
Cash,31881000.0,32620000.0,25198000.0,18407000.0
Total Current Liabilities,869639000.0,925913000.0,862902000.0,573540000.0
Short Long Term Debt,72750000.0,72737000.0,191505000.0,
Other Stockholder Equity,-1284326000.0,-1379206000.0,-1306310000.0,-1270468000.0
Property Plant Equipment,10952718000.0,10932148000.0,10912197000.0,10900460000.0
Total Current Assets,80104000.0,67275000.0,74615000.0,49489000.0
Long Term Investments,74933000.0,67911000.0,66325000.0,64767000.0
Net Tangible Assets,5918706000.0,5804707000.0,5870324000.0,5904063000.0
Long Term Debt,4200487000.0,4199848000.0,4199207000.0,4390594000.0
Intangible Assets,,,1300000.0,
