,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1397732000.0,1324352000.0,1351650000.0,1376763000.0
Capital Surplus,4347884000.0,4307046000.0,4143094000.0,3940592000.0
Total Liab,666562000.0,643796000.0,660687000.0,658134000.0
Total Stockholder Equity,4547968000.0,4519020000.0,4303451000.0,4056855000.0
Minority Interest,650360000.0,646118000.0,715712000.0,822364000.0
Other Current Liab,2700000.0,2700000.0,5800000.0,2700000.0
Total Assets,5864890000.0,5808934000.0,5679850000.0,5537353000.0
Common Stock,2000.0,2000.0,2000.0,2000.0
Other Current Assets,22799000.0,11783000.0,12671000.0,11163000.0
Retained Earnings,195368000.0,207870000.0,156041000.0,116161000.0
Other Liab,471336000.0,471140000.0,446950000.0,423375000.0
Good Will,2782779000.0,2694797000.0,2694797000.0,2694797000.0
Treasury Stock,4714000.0,4102000.0,4314000.0,100000.0
Other Assets,719442000.0,714776000.0,639336000.0,560612000.0
Cash,681225000.0,809938000.0,791280000.0,677352000.0
Total Current Liabilities,166454000.0,141454000.0,190886000.0,201519000.0
Deferred Long Term Asset Charges,659274000.0,662210000.0,579562000.0,516051000.0
Other Stockholder Equity,4714000.0,4102000.0,4314000.0,100000.0
Property Plant Equipment,57673000.0,59805000.0,63251000.0,61501000.0
Total Current Assets,886164000.0,994104000.0,909716000.0,843680000.0
Long Term Investments,21100000.0,21100000.0,21100000.0,
Net Tangible Assets,367457000.0,499871000.0,257004000.0,-14705000.0
Net Receivables,182140000.0,172383000.0,105765000.0,155165000.0
Accounts Payable,67886000.0,59119000.0,31004000.0,90893000.0
