,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,693000000.0,552000000.0,708000000.0,1287000000.0
Capital Surplus,11222000000.0,11955000000.0,10490000000.0,9100000000.0
Total Liab,82755000000.0,75844000000.0,65821000000.0,68432000000.0
Total Stockholder Equity,36513000000.0,37005000000.0,34144000000.0,28236000000.0
Minority Interest,8416000000.0,4842000000.0,3737000000.0,1295000000.0
Deferred Long Term Liab,4283000000.0,3938000000.0,3920000000.0,2902000000.0
Other Current Liab,4277000000.0,4624000000.0,3770000000.0,3772000000.0
Total Assets,127684000000.0,117691000000.0,103702000000.0,97963000000.0
Common Stock,20000000.0,20000000.0,5000000.0,5000000.0
Other Current Assets,1751000000.0,2673000000.0,1563000000.0,1457000000.0
Retained Earnings,25363000000.0,25199000000.0,23837000000.0,19020000000.0
Other Liab,25129000000.0,24392000000.0,21413000000.0,25779000000.0
Good Will,4254000000.0,4204000000.0,891000000.0,764000000.0
Treasury Stock,-92000000.0,-169000000.0,-188000000.0,111000000.0
Other Assets,9765000000.0,8913000000.0,12592000000.0,8118000000.0
Cash,1105000000.0,600000000.0,638000000.0,1714000000.0
Total Current Liabilities,15558000000.0,13853000000.0,17563000000.0,11243000000.0
Deferred Long Term Asset Charges,191000000.0,210000000.0,235000000.0,417000000.0
Short Long Term Debt,4138000000.0,2124000000.0,2716000000.0,1673000000.0
Other Stockholder Equity,-92000000.0,-169000000.0,-188000000.0,111000000.0
Property Plant Equipment,91803000000.0,82010000000.0,70334000000.0,72289000000.0
Total Current Assets,7382000000.0,7408000000.0,6393000000.0,7181000000.0
Long Term Investments,13787000000.0,14604000000.0,12784000000.0,8324000000.0
Net Tangible Assets,31566000000.0,32249000000.0,32545000000.0,26185000000.0
Net Receivables,2974000000.0,2807000000.0,2969000000.0,2737000000.0
Long Term Debt,41944000000.0,37543000000.0,26782000000.0,31410000000.0
Inventory,1552000000.0,1328000000.0,1223000000.0,1273000000.0
Accounts Payable,4615000000.0,3631000000.0,2386000000.0,3235000000.0
