,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,1399659000.0,1356212000.0,1411286000.0,1383727000.0
Total Liab,550846000.0,521067000.0,445917000.0,440713000.0
Total Stockholder Equity,299110000.0,372445000.0,486236000.0,536000000.0
Other Current Liab,34698000.0,31496000.0,69182000.0,66508000.0
Total Assets,849956000.0,893512000.0,932153000.0,976713000.0
Common Stock,9000.0,9000.0,9000.0,9000.0
Other Current Assets,228000.0,163000.0,187000.0,178000.0
Retained Earnings,-1102999000.0,-986973000.0,-929318000.0,-852906000.0
Other Liab,23562000.0,23816000.0,23125000.0,23438000.0
Treasury Stock,2441000.0,3197000.0,4259000.0,5170000.0
Other Assets,12847000.0,12406000.0,14743000.0,12156000.0
Cash,62811000.0,65126000.0,48668000.0,209351000.0
Total Current Liabilities,197988000.0,166969000.0,199053000.0,195872000.0
Other Stockholder Equity,2441000.0,3197000.0,4259000.0,5170000.0
Property Plant Equipment,97221000.0,89703000.0,53047000.0,48545000.0
Total Current Assets,739888000.0,791403000.0,862663000.0,916012000.0
Net Tangible Assets,299110000.0,372445000.0,484536000.0,536000000.0
Short Term Investments,517432000.0,588446000.0,688606000.0,600205000.0
Net Receivables,100130000.0,87562000.0,78565000.0,70674000.0
Long Term Debt,279777000.0,279471000.0,202493000.0,199959000.0
Inventory,28409000.0,23676000.0,20031000.0,20377000.0
Accounts Payable,28112000.0,13929000.0,10816000.0,17868000.0
Intangible Assets,,,1700000.0,
