,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-10605000000.0,-3003000000.0,-483000000.0,-970000000.0
Change To Liabilities,-4000000.0,4000000.0,26000000.0,62000000.0
Total Cashflows From Investing Activities,-16218000000.0,-5742000000.0,821000000.0,-4485000000.0
Net Borrowings,3966000000.0,2955000000.0,960000000.0,820000000.0
Total Cash From Financing Activities,12492000000.0,4187000000.0,-1240000000.0,4084000000.0
Change To Operating Activities,-618000000.0,-919000000.0,696000000.0,-674000000.0
Issuance Of Stock,137000000.0,138000000.0,144000000.0,144000000.0
Net Income,4202000000.0,2459000000.0,2057000000.0,1795000000.0
Change In Cash,2297000000.0,2510000000.0,4948000000.0,2166000000.0
Repurchase Of Stock,-2156000000.0,-1915000000.0,-3939000000.0,-1172000000.0
Effect Of Exchange Rate,169000000.0,-6000000.0,-113000000.0,36000000.0
Total Cash From Operating Activities,5854000000.0,4071000000.0,5480000000.0,2531000000.0
Depreciation,867000000.0,614000000.0,514000000.0,513000000.0
Other Cashflows From Investing Activities,-1552000000.0,-351000000.0,1127000000.0,-1605000000.0
Change To Account Receivables,-100000000.0,-120000000.0,-59000000.0,12000000.0
Other Cashflows From Financing Activities,10545000000.0,3009000000.0,1595000000.0,4292000000.0
Change To Netincome,1415000000.0,1775000000.0,2028000000.0,542000000.0
Capital Expenditures,-866000000.0,-704000000.0,-823000000.0,-667000000.0
