Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,31761000.0,32625000.0,33699000.0,35054000.0
Capital Surplus,5657123000.0,5597279000.0,5475889000.0,5327124000.0
Total Liab,4279683000.0,3963102000.0,3988562000.0,3811714000.0
Total Stockholder Equity,5115836000.0,5091405000.0,5015778000.0,4908724000.0
Deferred Long Term Liab,4300000.0,800000.0,1100000.0,1400000.0
Other Current Liab,97808000.0,97303000.0,96201000.0,94785000.0
Total Assets,9395519000.0,9054507000.0,9004340000.0,8720438000.0
Common Stock,2717000.0,2700000.0,2661000.0,2613000.0
Other Current Assets,119225000.0,9052000.0,32499000.0,17000000.0
Treasury Stock,-544004000.0,-508574000.0,-462772000.0,-421013000.0
Other Assets,407795000.0,395941000.0,395138000.0,299077000.0
Cash,168567000.0,145565000.0,166381000.0,144478000.0
Total Current Liabilities,225342000.0,224145000.0,230051000.0,214192000.0
Other Stockholder Equity,-544004000.0,-508574000.0,-462772000.0,-421013000.0
Property Plant Equipment,8311149000.0,8067928000.0,7993693000.0,7814199000.0
Total Current Assets,644814000.0,558013000.0,581810000.0,572108000.0
Net Tangible Assets,5084075000.0,5058780000.0,4982079000.0,4873670000.0
Net Receivables,357022000.0,403396000.0,382930000.0,410630000.0
Long Term Debt,4017386000.0,3702344000.0,3722246000.0,3569547000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-304728000.0,-131178000.0,-313859000.0,-184083000.0
Net Borrowings,320024000.0,-21686000.0,147577000.0,-608974000.0
Total Cash From Financing Activities,266953000.0,-14670000.0,196019000.0,-482546000.0
Change To Operating Activities,8453000.0,422000.0,13971000.0,10167000.0
Issuance Of Stock,56309000.0,116063000.0,148320000.0,218414000.0
Net Income,62431000.0,54960000.0,54724000.0,54630000.0
Change In Cash,103628000.0,-21959000.0,15094000.0,-551815000.0
Repurchase Of Stock,-539000.0,-8806000.0,-113000.0,-113000.0
Total Cash From Operating Activities,141403000.0,123889000.0,132934000.0,114814000.0
Depreciation,65035000.0,63767000.0,62841000.0,61419000.0
Dividends Paid,-97203000.0,-98193000.0,-94085000.0,-88655000.0
Other Cashflows From Financing Activities,-11638000.0,-2048000.0,-5680000.0,-3331000.0
Change To Netincome,2886000.0,2640000.0,-1119000.0,-13484000.0
