Unnamed: 0,2021-01-31,2020-01-31,2019-01-31,2018-01-31
Intangible Assets,10816000.0,2159000.0,,
Capital Surplus,3187168000.0,832705000.0,17760000.0,6517000.0
Total Liab,1437226000.0,455902000.0,202452000.0,82138000.0
Total Stockholder Equity,3860767000.0,833943000.0,-7439000.0,-26671000.0
Deferred Long Term Liab,157262000.0,46245000.0,29063000.0,16698000.0
Other Current Liab,878267000.0,217291000.0,121778000.0,51697000.0
Total Assets,5297993000.0,1289845000.0,354565000.0,215019000.0
Common Stock,292000.0,277000.0,89000.0,80000.0
Other Current Assets,192747000.0,97573000.0,27442000.0,13888000.0
Retained Earnings,672468000.0,152000.0,-25153000.0,-32737000.0
Other Liab,86845000.0,57280000.0,35253000.0,13609000.0
Good Will,24340000.0,,,
Treasury Stock,839000.0,809000.0,-135000.0,-531000.0
Other Assets,208861000.0,63418000.0,40571000.0,18825000.0
Cash,2240303000.0,283134000.0,63624000.0,36146000.0
Total Current Liabilities,1259966000.0,333830000.0,152341000.0,68529000.0
Other Stockholder Equity,839000.0,809000.0,-135000.0,-531000.0
Property Plant Equipment,247573000.0,125746000.0,37275000.0,13032000.0
Total Current Assets,4792865000.0,1095522000.0,276719000.0,183162000.0
Long Term Investments,13538000.0,3000000.0,,
Net Tangible Assets,3825611000.0,831784000.0,-7439000.0,-26671000.0
Short Term Investments,2004410000.0,572060000.0,112777000.0,103056000.0
Net Receivables,294703000.0,120435000.0,63613000.0,24526000.0
Accounts Payable,8664000.0,1596000.0,4963000.0,2723000.0
Long Term Debt,,,14858000.0,
Investments,-1446778000.0,-459674000.0,-9269000.0,-103619000.0
Change To Liabilities,669205000.0,104256000.0,72343000.0,32750000.0
Total Cashflows From Investing Activities,-1562420000.0,-499468000.0,-39719000.0,-113357000.0
Total Cash From Financing Activities,2050277000.0,615690000.0,17534000.0,-3997000.0
Change To Operating Activities,-130314000.0,-51800000.0,-26333000.0,-15902000.0
Issuance Of Stock,2050277000.0,615690000.0,3565000.0,733000.0
Net Income,672316000.0,25305000.0,7584000.0,-3822000.0
Change In Cash,1959034000.0,268114000.0,29147000.0,-97928000.0
Total Cash From Operating Activities,1471177000.0,151892000.0,51332000.0,19426000.0
Depreciation,28857000.0,16449000.0,7008000.0,2786000.0
Other Cashflows From Investing Activities,-3341000.0,-1569000.0,-1569000.0,-1569000.0
Change To Account Receivables,-219039000.0,-64715000.0,-41040000.0,-16560000.0
Change To Netincome,345846000.0,85296000.0,10931000.0,11151000.0
Capital Expenditures,-79972000.0,-38084000.0,-28432000.0,-9738000.0
Net Borrowings,,,14908000.0,-120000.0
Other Cashflows From Financing Activities,,,-939000.0,-939000.0
