,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,5827000000.0,5823000000.0,5823000000.0,5885000000.0
1,Capital Surplus,10547000000.0,10552000000.0,10491000000.0,10465000000.0
2,Total Liab,17594000000.0,18241000000.0,18448000000.0,18417000000.0
3,Total Stockholder Equity,-1623000000.0,-1490000000.0,-1324000000.0,-1299000000.0
4,Minority Interest,3000000.0,4000000.0,5000000.0,8000000.0
5,Other Current Liab,364000000.0,806000000.0,260000000.0,277000000.0
6,Total Assets,15974000000.0,16755000000.0,17129000000.0,17126000000.0
7,Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
8,Other Current Assets,165000000.0,143000000.0,176000000.0,156000000.0
9,Retained Earnings,-6840000000.0,-6732000000.0,-6508000000.0,-6429000000.0
10,Other Liab,4167000000.0,4326000000.0,4668000000.0,4653000000.0
11,Good Will,5084000000.0,5095000000.0,5169000000.0,5147000000.0
12,Treasury Stock,-5333000000.0,-5313000000.0,-5310000000.0,-5338000000.0
13,Other Assets,505000000.0,517000000.0,435000000.0,422000000.0
14,Cash,2402000000.0,3218000000.0,3405000000.0,3503000000.0
15,Total Current Liabilities,2476000000.0,2431000000.0,2299000000.0,2306000000.0
16,Deferred Long Term Asset Charges,194000000.0,194000000.0,120000000.0,118000000.0
17,Other Stockholder Equity,-880000000.0,-860000000.0,-853000000.0,-881000000.0
18,Property Plant Equipment,1090000000.0,1118000000.0,1118000000.0,1095000000.0
19,Total Current Assets,3468000000.0,4202000000.0,4584000000.0,4577000000.0
20,Net Tangible Assets,-12534000000.0,-12408000000.0,-12316000000.0,-12331000000.0
21,Net Receivables,797000000.0,771000000.0,890000000.0,827000000.0
22,Long Term Debt,9802000000.0,10317000000.0,10328000000.0,10332000000.0
23,Accounts Payable,1114000000.0,224000000.0,1203000000.0,1175000000.0
0,Change To Liabilities,-80000000.0,-695000000.0,-32000000.0,528000000.0
1,Total Cashflows From Investing Activities,-16000000.0,-18000000.0,-13000000.0,-29000000.0
2,Net Borrowings,-516000000.0,-7000000.0,-1000000.0,992000000.0
3,Total Cash From Financing Activities,-624000000.0,-55000000.0,5000000.0,982000000.0
4,Change To Operating Activities,5000000.0,121000000.0,-92000000.0,667000000.0
5,Net Income,-108000000.0,-224000000.0,-79000000.0,-430000000.0
6,Change In Cash,-816000000.0,-205000000.0,-107000000.0,1770000000.0
7,Repurchase Of Stock,-34000000.0,-34000000.0,-34000000.0,-34000000.0
8,Effect Of Exchange Rate,-5000000.0,6000000.0,1000000.0,1000000.0
9,Total Cash From Operating Activities,-171000000.0,-138000000.0,-100000000.0,817000000.0
10,Depreciation,51000000.0,62000000.0,90000000.0,88000000.0
11,Other Cashflows From Investing Activities,-5000000.0,-6000000.0,-6000000.0,5000000.0
12,Other Cashflows From Financing Activities,-74000000.0,-57000000.0,-1000000.0,-14000000.0
13,Change To Netincome,-46000000.0,86000000.0,6000000.0,-43000000.0
14,Capital Expenditures,-3000000.0,-8000000.0,-8000000.0,-18000000.0
15,Issuance Of Stock,,9000000.0,7000000.0,4000000.0
16,Change To Account Receivables,,488000000.0,488000000.0,488000000.0
