,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1233700000.0,17900000.0,-167300000.0,-194700000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1318000000.0,-310500000.0,-400000.0,-693500000.0
Net Borrowings,-4007200000.0,326500000.0,-1002400000.0,-799500000.0
Total Cash From Financing Activities,3917400000.0,-61300000.0,-539500000.0,359000000.0
Change To Operating Activities,-494300000.0,-466500000.0,-40000000.0,38100000.0
Issuance Of Stock,700000.0,24100000.0,27900000.0,61800000.0
Net Income,219600000.0,520400000.0,468100000.0,337200000.0
Change In Cash,3442300000.0,-131000000.0,49400000.0,268500000.0
Repurchase Of Stock,-306100000.0,-4500000.0,-2500000.0,-3400000.0
Total Cash From Operating Activities,842900000.0,240800000.0,589300000.0,603000000.0
Depreciation,84200000.0,74200000.0,58100000.0,69100000.0
Other Cashflows From Investing Activities,76500000.0,-3700000.0,9900000.0,9000000.0
Dividends Paid,-318200000.0,-288900000.0,-257900000.0,-242000000.0
Other Cashflows From Financing Activities,8548200000.0,-118500000.0,695400000.0,1342100000.0
Change To Netincome,989900000.0,72600000.0,66900000.0,124800000.0
Capital Expenditures,-45800000.0,-67700000.0,-87900000.0,-29000000.0
