,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Intangible Assets,6400000.0,9800000.0,17100000.0,10000000.0
1,Capital Surplus,3208400000.0,3236900000.0,3240900000.0,3214200000.0
2,Total Liab,7807800000.0,7010100000.0,6790800000.0,6646800000.0
3,Total Stockholder Equity,12963100000.0,12485200000.0,11840000000.0,11048000000.0
4,Minority Interest,312900000.0,285100000.0,281500000.0,279100000.0
5,Other Current Liab,654200000.0,605800000.0,352800000.0,449600000.0
6,Total Assets,21083800000.0,19780400000.0,18912300000.0,17973900000.0
7,Common Stock,4000000.0,4000000.0,3900000.0,3900000.0
8,Other Current Assets,874900000.0,774400000.0,666800000.0,569300000.0
9,Retained Earnings,11333500000.0,10476700000.0,9757800000.0,8992500000.0
10,Other Liab,785400000.0,755500000.0,685500000.0,634100000.0
11,Good Will,163500000.0,163500000.0,163500000.0,163500000.0
12,Treasury Stock,-1582800000.0,-1232400000.0,-1162600000.0,-1162600000.0
13,Other Assets,185900000.0,214900000.0,201000000.0,237500000.0
14,Cash,2110500000.0,2389600000.0,2962900000.0,2278400000.0
15,Total Current Liabilities,3718200000.0,2962600000.0,3334800000.0,3249800000.0
16,Deferred Long Term Asset Charges,142800000.0,142000000.0,144900000.0,158600000.0
17,Short Long Term Debt,49200000.0,41300000.0,416300000.0,436200000.0
18,Property Plant Equipment,928900000.0,781800000.0,718400000.0,667400000.0
19,Total Current Assets,19684500000.0,18584000000.0,17781000000.0,16866600000.0
20,Long Term Investments,114600000.0,26400000.0,31300000.0,28900000.0
21,Net Tangible Assets,12793200000.0,12311900000.0,11659400000.0,10874500000.0
22,Net Receivables,257100000.0,227800000.0,224300000.0,212600000.0
23,Long Term Debt,3268800000.0,3256500000.0,2750900000.0,2724800000.0
24,Inventory,14476300000.0,13576500000.0,12237400000.0,12138700000.0
25,Accounts Payable,1137400000.0,845600000.0,900500000.0,761100000.0
0,Investments,100000.0,2100000.0,1900000.0,1900000.0
1,Change To Liabilities,563500000.0,254600000.0,152600000.0,260900000.0
2,Total Cashflows From Investing Activities,-104700000.0,-91400000.0,-65700000.0,-65800000.0
3,Net Borrowings,234400000.0,-69500000.0,-43900000.0,-19200000.0
4,Total Cash From Financing Activities,-235500000.0,-221700000.0,-99600000.0,-82800000.0
5,Change To Operating Activities,-487200000.0,-34800000.0,-114800000.0,-32400000.0
6,Issuance Of Stock,4700000.0,900000.0,8400000.0,2100000.0
7,Net Income,929500000.0,791800000.0,829000000.0,630700000.0
8,Change In Cash,-243000000.0,-565200000.0,667400000.0,835400000.0
9,Repurchase Of Stock,-423000000.0,-80100000.0,-80100000.0,-100000.0
10,Total Cash From Operating Activities,97200000.0,-252100000.0,832700000.0,984000000.0
11,Depreciation,18900000.0,20400000.0,23000000.0,18600000.0
12,Dividends Paid,-72700000.0,-72900000.0,-63700000.0,-63600000.0
13,Change To Inventory,-963000000.0,-1308000000.0,-99300000.0,84400000.0
14,Other Cashflows From Financing Activities,21100000.0,-100000.0,-400000.0,-2000000.0
15,Change To Netincome,33200000.0,21400000.0,39800000.0,19800000.0
16,Capital Expenditures,-101900000.0,-102500000.0,-66400000.0,-59800000.0
