,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,27446484000.0,25789557000.0,24754416000.0,23752943000.0
Capital Surplus,5400774000.0,4947007000.0,3379093000.0,3296488000.0
Total Liab,24108654000.0,21114788000.0,21532755000.0,22452470000.0
Total Stockholder Equity,13780155000.0,11564521000.0,8595688000.0,6937414000.0
Minority Interest,351138000.0,551626000.0,458569000.0,383882000.0
Other Current Liab,2244125000.0,2270015000.0,2470519000.0,2621347000.0
Total Assets,38239947000.0,33230935000.0,30587012000.0,29773766000.0
Common Stock,5261000.0,5230000.0,4679000.0,4664000.0
Other Current Assets,1804562000.0,243497000.0,289800000.0,329394000.0
Retained Earnings,8374975000.0,6612302000.0,5212790000.0,3635380000.0
Other Liab,4343974000.0,3565673000.0,2945839000.0,2490025000.0
Good Will,217581000.0,126361000.0,,
Treasury Stock,-855000.0,-18000.0,-874000.0,882000.0
Other Assets,1117414000.0,289331000.0,496219000.0,438679000.0
Cash,3370092000.0,2443643000.0,887346000.0,1479508000.0
Total Current Liabilities,6084746000.0,4496091000.0,4776132000.0,4828004000.0
Short Long Term Debt,2027241000.0,1109873000.0,1341993000.0,1068524000.0
Other Stockholder Equity,-855000.0,-18000.0,-874000.0,882000.0
Property Plant Equipment,2286604000.0,2850512000.0,1928180000.0,2183661000.0
Total Current Assets,7022158000.0,4015100000.0,3289205000.0,3285023000.0
Long Term Investments,149706000.0,160074000.0,118992000.0,113460000.0
Net Tangible Assets,-13883910000.0,-14351397000.0,-16158728000.0,-16815529000.0
Short Term Investments,362953000.0,416704000.0,1181471000.0,501165000.0
Net Receivables,1104202000.0,588358000.0,639855000.0,653948000.0
Long Term Debt,13512613000.0,12796523000.0,13743800000.0,15030123000.0
Inventory,380349000.0,322898000.0,290733000.0,321008000.0
Accounts Payable,395397000.0,280645000.0,233753000.0,393305000.0
